Date,1_m_returns_AAPL,1_m_returns_MSFT,inflation_change
2022-11-30,-0.03462892917699212,0.0991254900271401,0.01736067439829192
2022-12-31,-0.12227251232858205,-0.060045465234773165,0.01800283781673384
2023-01-31,0.11052104979604382,0.033316654157284686,-0.007741160481217313
2023-02-28,0.021623120105343396,0.006496912957507872,0.005771975077201619
2023-03-31,0.11864866698324428,0.15588164541736838,-0.020544674329502022
2023-04-30,0.028987265009095875,0.06576482830385011,-0.019828363437901064
2023-05-31,0.04461338991041908,0.06876912061446294,-0.04613005537477588
2023-06-30,0.09433004231311704,0.03699869058132066,-0.06503002800717284
2023-07-31,0.012785482291075345,-0.013566688201092525,-0.032386474695901835
2023-08-31,-0.043675235428862424,-0.024291497975708842,-0.043199548036896296
2023-09-30,-0.0886783414062916,-0.03664266536490146,-0.04107613261217369
2023-10-31,-0.0025699433444316133,0.07081551860649227,-0.015493057137730193
2023-11-30,0.11231480939275063,0.12067078761349892,-0.03986030512839833
2023-12-31,0.013582521716241303,-0.007574358026971928,-0.02855986176631886
2024-01-31,-0.04222718537370784,0.057281140304223044,0.0108744094716402
2024-02-29,-0.019793926247288485,0.04039438603551471,-0.043619321307291736
2024-03-31,-0.051286307053942104,0.01711633304322624,0.02409893897725346
2024-04-30,-0.006706321436901863,-0.07461019205172081,
2024-05-31,0.07661598074326292,0.04451236740040576,
